CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,createCommons,158,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:createCommonsTest_zeroDegradation()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,createCommons,147,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:createCommonsTest_withNoCowHealthUpdateStrategies()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,createCommons,150,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:createCommonsTest_withNoCowHealthUpdateStrategies()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,createCommons,158,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:createCommonsTest_withNoCowHealthUpdateStrategies()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,createCommons,165,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:createCommonsTest_withNoCowHealthUpdateStrategies()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteCommons,212,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteCommons_test_admin_exists()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteCommons,213,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteCommons_test_admin_exists()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,deleteCommons,217,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteCommons_test_admin_exists()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteUserFromCommon,231,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteUserFromCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,deleteUserFromCommon,232,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteUserFromCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCommons,49,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCommonsById,126,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsByIdTest_valid()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,getCommonsPlus,61,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsPlusTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCommonsPlus,70,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsPlusTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,joinCommon,182,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:joinCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,joinCommon,185,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:already_joined_common_test()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,joinCommon,200,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:joinCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$deleteCommons$3,210,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteCommons_test_admin_nonexists()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$deleteUserFromCommon$4,228,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:deleteUserFromCommonsTest_nonexistent_userCommons()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$getCommonsById$1,124,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsByIdTest_invalid()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$getCommonsPlus$0,64,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsPlusTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$joinCommon$2,179,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:user_commons_exists_but_commons_doesnt_test()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,toCommonsPlus,239,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:getCommonsPlusTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,updateCommons,108,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withDegradationRate_Zero()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,updateCommons,85,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,updateCommons,101,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,updateCommons,104,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,updateCommons,108,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateCommons,93,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateCommons,94,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateCommons,95,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateCommons,96,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateCommons,97,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateCommons,98,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateCommons,99,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateCommons,100,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateCommons,102,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateCommons,105,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest()]
CommonsController.java,edu.ucsb.cs156.happiercows.controllers.CommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,updateCommons,114,KILLED,edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.CommonsControllerTests]/[method:updateCommonsTest_withIllegalDegradationRate()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getUserCommonsById,72,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_getUserCommonsById_exists()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getUserCommonsById,58,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_getUserCommonsById_exists_admin()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getUsersCommonsByCommonsId,139,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_getAllUserCommonsById_exists()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$getUserCommonsById$0,57,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_getUserCommonsById_nonexists_admin()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$getUserCommonsById$1,71,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_getUserCommonsById_nonexists()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$putUserCommonsByIdBuy$2,85,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_BuyCow_commons_DOES_NOT_exist()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$putUserCommonsByIdBuy$3,88,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_BuyCow_commons_for_user_DOES_NOT_exist()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$putUserCommonsByIdSell$4,112,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_SellCow_commons_DOES_NOT_exist()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$putUserCommonsByIdSell$5,115,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_SellCow_commons_for_usercommons_DOES_NOT_exist()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,putUserCommonsByIdBuy,90,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_BuyCow_commons_exists_user_has_exact_amount_needed()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,putUserCommonsByIdBuy,91,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_BuyCow_commons_exists_user_has_exact_amount_needed()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,putUserCommonsByIdBuy,92,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_BuyCow_commons_exists_user_has_exact_amount_needed()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,putUserCommonsByIdBuy,90,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_BuyCow_commons_exists_not_enough_money()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,putUserCommonsByIdBuy,91,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_BuyCow_commons_exists_user_has_exact_amount_needed()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,putUserCommonsByIdBuy,92,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_BuyCow_commons_exists_user_has_exact_amount_needed()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,putUserCommonsByIdBuy,100,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_BuyCow_commons_exists_user_has_exact_amount_needed()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,putUserCommonsByIdSell,118,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_SellCow_commons_exists()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,putUserCommonsByIdSell,119,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_SellCow_commons_exists()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,putUserCommonsByIdSell,120,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_SellCow_commons_exists()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,putUserCommonsByIdSell,118,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_SellCow_commons_exists_no_cow_to_sell()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,putUserCommonsByIdSell,119,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_SellCow_commons_exists()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,putUserCommonsByIdSell,120,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_SellCow_commons_exists()]
UserCommonsController.java,edu.ucsb.cs156.happiercows.controllers.UserCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,putUserCommonsByIdSell,128,KILLED,edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.controllers.UserCommonsControllerTests]/[method:test_SellCow_commons_exists()]
MilkTheCowsJob.java,edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,37,KILLED,edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJobTests]/[method:test_log_output_no_commons()]
MilkTheCowsJob.java,edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,44,KILLED,edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJobTests]/[method:test_log_output_with_commons_and_user_commons()]
MilkTheCowsJob.java,edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,49,KILLED,edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJobTests]/[method:test_milkCows()]
MilkTheCowsJob.java,edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,53,KILLED,edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.happiercows.jobs.MilkTheCowsJobTests]/[method:test_log_output_no_commons()]
